Function: strncmp
Variant: default
                                    generic_strncmp	__strncmp_lsx	__strncmp_aligned
========================================================================================================================
 strlen=8, len=1, align1=0, align2=0:         0.64	        0.56 ( 12.51%)	        0.53 ( 18.10%)	
strlen=8, len=15, align1=0, align2=0:         0.94	        0.56 ( 40.52%)	        0.72 ( 23.58%)	
strlen=8, len=15, align1=15, align2=15:         0.88	        0.64 ( 27.30%)	        0.56 ( 36.36%)	
strlen=8, len=15, align1=15, align2=15:         0.92	        0.64 ( 30.45%)	        0.72 ( 21.76%)	
strlen=8, len=15, align1=15, align2=15:         0.92	        0.64 ( 30.43%)	        0.72 ( 21.74%)	
strlen=8, len=15, align1=15, align2=30:         1.28	        0.84 ( 34.36%)	        0.86 ( 32.62%)	
strlen=8, len=15, align1=30, align2=15:         1.12	        0.84 ( 25.01%)	        0.98 ( 12.52%)	
strlen=8, len=15, align1=15, align2=45:         1.16	        0.84 ( 27.57%)	        0.98 ( 15.52%)	
strlen=8, len=15, align1=0, align2=0:         1.00	        0.56 ( 43.98%)	        0.72 ( 28.00%)	
strlen=8, len=15, align1=0, align2=0:         0.92	        0.56 ( 39.12%)	        0.72 ( 21.76%)	
strlen=8, len=15, align1=0, align2=0:         0.99	        0.56 ( 43.17%)	        0.72 ( 26.59%)	
strlen=8, len=15, align1=15, align2=15:         0.88	        0.64 ( 27.29%)	        0.56 ( 36.35%)	
strlen=8, len=15, align1=15, align2=15:         0.99	        0.64 ( 35.15%)	        0.72 ( 27.06%)	
strlen=8, len=15, align1=15, align2=15:         0.92	        0.64 ( 30.42%)	        0.72 ( 21.75%)	
strlen=8, len=15, align1=15, align2=30:         1.28	        0.84 ( 34.38%)	        0.86 ( 32.83%)	
strlen=8, len=15, align1=30, align2=15:         1.12	        0.84 ( 24.98%)	        0.98 ( 12.49%)	
strlen=8, len=15, align1=15, align2=45:         1.16	        0.84 ( 27.58%)	        0.98 ( 15.50%)	
 strlen=1, len=1, align1=0, align2=0:         0.72	        0.56 ( 22.30%)	        0.56 ( 22.30%)	
 strlen=1, len=1, align1=1, align2=0:         0.64	        0.72 (-12.46%)	        0.67 ( -4.69%)	
 strlen=1, len=1, align1=0, align2=1:         0.76	        0.72 (  5.37%)	        0.67 ( 11.94%)	
strlen=1, len=1, align1=8192, align2=8191:         0.84	        0.72 ( 14.34%)	        0.67 ( 20.28%)	
strlen=1, len=1, align1=8191, align2=8192:         0.64	        0.72 (-12.50%)	        0.67 ( -4.69%)	
strlen=1, len=1, align1=16383, align2=0:         0.64	        0.72 (-12.50%)	        0.67 ( -4.67%)	
strlen=1, len=1, align1=0, align2=16383:         0.84	        0.72 ( 14.30%)	        0.67 ( 20.28%)	
strlen=1, len=1, align1=16368, align2=0:         0.72	        0.56 ( 22.24%)	        0.56 ( 22.22%)	
strlen=1, len=1, align1=0, align2=16368:         0.72	        0.56 ( 22.18%)	        0.56 ( 22.23%)	
strlen=1, len=1, align1=16368, align2=16376:         0.77	        0.72 (  6.30%)	        0.56 ( 27.14%)	
strlen=1, len=1, align1=16376, align2=16368:         0.72	        0.72 ( -0.02%)	        0.56 ( 22.23%)	
strlen=1, len=1, align1=16352, align2=0:         0.72	        0.56 ( 22.20%)	        0.56 ( 22.20%)	
strlen=1, len=1, align1=0, align2=16352:         0.72	        0.56 ( 22.21%)	        0.56 ( 22.21%)	
strlen=1, len=1, align1=16352, align2=16368:         0.72	        0.56 ( 22.23%)	        0.56 ( 22.25%)	
strlen=1, len=1, align1=16368, align2=16352:         0.72	        0.56 ( 22.22%)	        0.56 ( 22.20%)	
strlen=1, len=1, align1=16336, align2=0:         0.72	        0.56 ( 22.22%)	        0.56 ( 22.23%)	
strlen=1, len=1, align1=0, align2=16336:         0.72	        0.56 ( 22.23%)	        0.56 ( 22.24%)	
strlen=1, len=1, align1=16336, align2=16360:         0.72	        0.72 (  0.00%)	        0.56 ( 22.25%)	
strlen=1, len=1, align1=16360, align2=16336:         0.72	        0.72 (  0.00%)	        0.56 ( 22.26%)	
strlen=1, len=1, align1=16320, align2=0:         0.72	        0.56 ( 22.23%)	        0.56 ( 22.23%)	
strlen=1, len=1, align1=0, align2=16320:         0.72	        0.56 ( 22.15%)	        0.56 ( 22.15%)	
strlen=1, len=1, align1=16320, align2=16352:         0.72	        0.56 ( 22.20%)	        0.56 ( 22.22%)	
strlen=1, len=1, align1=16352, align2=16320:         0.72	        0.56 ( 22.21%)	        0.56 ( 22.23%)	
strlen=1, len=1, align1=16304, align2=0:         0.72	        0.56 ( 22.23%)	        0.56 ( 22.21%)	
strlen=1, len=1, align1=0, align2=16304:         0.72	        0.57 ( 20.87%)	        0.56 ( 22.23%)	
strlen=1, len=1, align1=16304, align2=16344:         0.72	        0.72 ( -0.75%)	        0.56 ( 21.66%)	
strlen=1, len=1, align1=16344, align2=16304:         0.70	        0.72 ( -2.32%)	        0.56 ( 20.46%)	
strlen=1, len=1, align1=16288, align2=0:         0.72	        0.56 ( 22.21%)	        0.56 ( 22.21%)	
strlen=1, len=1, align1=0, align2=16288:         0.72	        0.56 ( 22.20%)	        0.56 ( 22.20%)	
strlen=1, len=1, align1=16288, align2=16336:         0.72	        0.56 ( 22.20%)	        0.56 ( 22.22%)	
strlen=1, len=1, align1=16336, align2=16288:         0.72	        0.56 ( 22.20%)	        0.56 ( 22.20%)	
strlen=1, len=1, align1=16272, align2=0:         0.72	        0.56 ( 22.22%)	        0.56 ( 22.22%)	
strlen=1, len=1, align1=0, align2=16272:         0.72	        0.56 ( 22.21%)	        0.56 ( 22.21%)	
strlen=1, len=1, align1=16272, align2=16328:         0.72	        0.72 ( -0.37%)	        0.56 ( 22.20%)	
strlen=1, len=1, align1=16328, align2=16272:         0.72	        0.72 ( -0.05%)	        0.56 ( 22.20%)	
 strlen=2, len=2, align1=0, align2=0:         0.71	        0.56 ( 21.10%)	        0.56 ( 21.09%)	
 strlen=2, len=2, align1=2, align2=0:         0.80	        0.72 (  9.99%)	        0.67 ( 16.24%)	
 strlen=2, len=2, align1=0, align2=2:         0.76	        0.72 (  5.32%)	        0.67 ( 11.88%)	
strlen=2, len=2, align1=8192, align2=8191:         0.84	        0.80 (  4.83%)	        0.98 (-16.79%)	
strlen=2, len=2, align1=8191, align2=8192:         1.04	        0.80 ( 23.09%)	        1.06 ( -2.22%)	
strlen=2, len=2, align1=16382, align2=0:         0.81	        0.72 ( 10.76%)	        0.67 ( 17.10%)	
strlen=2, len=2, align1=0, align2=16382:         0.84	        0.72 ( 14.33%)	        0.67 ( 20.28%)	
strlen=2, len=2, align1=16368, align2=0:         0.70	        0.56 ( 20.33%)	        0.56 ( 20.35%)	
strlen=2, len=2, align1=0, align2=16368:         0.72	        0.56 ( 22.21%)	        0.56 ( 22.24%)	
strlen=2, len=2, align1=16368, align2=16376:         0.72	        0.72 (  0.00%)	        0.56 ( 22.24%)	
strlen=2, len=2, align1=16376, align2=16368:         0.72	        0.72 ( -0.02%)	        0.56 ( 22.25%)	
strlen=2, len=2, align1=16352, align2=0:         0.70	        0.56 ( 20.17%)	        0.56 ( 19.84%)	
strlen=2, len=2, align1=0, align2=16352:         0.72	        0.56 ( 22.24%)	        0.56 ( 22.26%)	
strlen=2, len=2, align1=16352, align2=16368:         0.72	        0.56 ( 22.21%)	        0.56 ( 22.23%)	
strlen=2, len=2, align1=16368, align2=16352:         0.72	        0.56 ( 22.21%)	        0.56 ( 22.25%)	
strlen=2, len=2, align1=16336, align2=0:         0.72	        0.56 ( 22.23%)	        0.56 ( 22.23%)	
strlen=2, len=2, align1=0, align2=16336:         0.72	        0.56 ( 22.21%)	        0.56 ( 22.23%)	
strlen=2, len=2, align1=16336, align2=16360:         0.72	        0.72 ( -0.65%)	        0.56 ( 21.75%)	
strlen=2, len=2, align1=16360, align2=16336:         0.72	        0.72 ( -0.02%)	        0.56 ( 22.23%)	
strlen=2, len=2, align1=16320, align2=0:         0.72	        0.57 ( 20.74%)	        0.56 ( 22.22%)	
strlen=2, len=2, align1=0, align2=16320:         0.78	        0.56 ( 27.75%)	        0.56 ( 27.75%)	
strlen=2, len=2, align1=16320, align2=16352:         0.72	        0.56 ( 22.21%)	        0.56 ( 22.23%)	
strlen=2, len=2, align1=16352, align2=16320:         0.73	        0.56 ( 22.72%)	        0.56 ( 22.74%)	
strlen=2, len=2, align1=16304, align2=0:         0.72	        0.56 ( 22.21%)	        0.56 ( 22.23%)	
strlen=2, len=2, align1=0, align2=16304:         0.72	        0.56 ( 22.21%)	        0.56 ( 22.23%)	
strlen=2, len=2, align1=16304, align2=16344:         0.72	        0.72 ( -0.02%)	        0.56 ( 22.25%)	
strlen=2, len=2, align1=16344, align2=16304:         0.72	        0.72 ( -0.03%)	        0.56 ( 22.23%)	
strlen=2, len=2, align1=16288, align2=0:         0.72	        0.56 ( 22.20%)	        0.56 ( 22.21%)	
strlen=2, len=2, align1=0, align2=16288:         0.72	        0.56 ( 22.21%)	        0.56 ( 22.25%)	
strlen=2, len=2, align1=16288, align2=16336:         0.72	        0.56 ( 22.21%)	        0.52 ( 27.82%)	
strlen=2, len=2, align1=16336, align2=16288:         0.72	        0.56 ( 22.23%)	        0.56 ( 22.24%)	
strlen=2, len=2, align1=16272, align2=0:         0.72	        0.56 ( 22.24%)	        0.56 ( 22.24%)	
strlen=2, len=2, align1=0, align2=16272:         0.72	        0.56 ( 22.51%)	        0.56 ( 22.51%)	
strlen=2, len=2, align1=16272, align2=16328:         0.72	        0.72 ( -0.03%)	        0.56 ( 22.22%)	
strlen=2, len=2, align1=16328, align2=16272:         0.72	        0.72 (  0.00%)	        0.56 ( 22.24%)	
 strlen=3, len=3, align1=0, align2=0:         0.72	        0.56 ( 22.33%)	        0.56 ( 22.36%)	
 strlen=3, len=3, align1=3, align2=0:         0.88	        0.72 ( 18.00%)	        0.68 ( 23.19%)	
 strlen=3, len=3, align1=0, align2=3:         0.76	        0.72 (  5.69%)	        0.67 ( 12.27%)	
strlen=3, len=3, align1=8192, align2=8191:         0.84	        0.80 (  5.12%)	        0.98 (-16.20%)	
strlen=3, len=3, align1=8191, align2=8192:         1.04	        0.80 ( 23.06%)	        1.00 (  3.86%)	
strlen=3, len=3, align1=16381, align2=0:         0.88	        0.72 ( 18.16%)	        0.67 ( 23.87%)	
strlen=3, len=3, align1=0, align2=16381:         0.84	        0.72 ( 14.17%)	        0.67 ( 20.28%)	
strlen=3, len=3, align1=16368, align2=0:         0.72	        0.56 ( 22.24%)	        0.56 ( 22.24%)	
strlen=3, len=3, align1=0, align2=16368:         0.72	        0.56 ( 22.21%)	        0.56 ( 22.24%)	
strlen=3, len=3, align1=16368, align2=16376:         0.72	        0.72 ( -0.75%)	        0.56 ( 21.66%)	
strlen=3, len=3, align1=16376, align2=16368:         0.72	        0.72 ( -0.02%)	        0.56 ( 22.24%)	
strlen=3, len=3, align1=16352, align2=0:         0.72	        0.56 ( 22.20%)	        0.56 ( 22.22%)	
strlen=3, len=3, align1=0, align2=16352:         0.72	        0.56 ( 22.23%)	        0.56 ( 22.24%)	
strlen=3, len=3, align1=16352, align2=16368:         0.72	        0.56 ( 22.24%)	        0.56 ( 22.24%)	
strlen=3, len=3, align1=16368, align2=16352:         0.72	        0.56 ( 22.23%)	        0.56 ( 22.24%)	
strlen=3, len=3, align1=16336, align2=0:         0.72	        0.56 ( 22.34%)	        0.56 ( 22.36%)	
strlen=3, len=3, align1=0, align2=16336:         0.72	        0.56 ( 22.23%)	        0.56 ( 22.23%)	
strlen=3, len=3, align1=16336, align2=16360:         0.72	        0.72 ( -0.02%)	        0.56 ( 22.24%)	
strlen=3, len=3, align1=16360, align2=16336:         0.72	        0.72 ( -0.03%)	        0.56 ( 22.23%)	
strlen=3, len=3, align1=16320, align2=0:         0.72	        0.56 ( 22.20%)	        0.56 ( 22.23%)	
strlen=3, len=3, align1=0, align2=16320:         0.72	        0.56 ( 22.21%)	        0.56 ( 22.20%)	
strlen=3, len=3, align1=16320, align2=16352:         0.72	        0.56 ( 22.23%)	        0.56 ( 22.24%)	
strlen=3, len=3, align1=16352, align2=16320:         0.72	        0.56 ( 22.24%)	        0.56 ( 22.24%)	
strlen=3, len=3, align1=16304, align2=0:         0.72	        0.56 ( 22.23%)	        0.56 ( 22.24%)	
strlen=3, len=3, align1=0, align2=16304:         0.72	        0.56 ( 22.24%)	        0.56 ( 22.24%)	
strlen=3, len=3, align1=16304, align2=16344:         0.72	        0.72 (  0.00%)	        0.56 ( 22.24%)	
strlen=3, len=3, align1=16344, align2=16304:         0.72	        0.72 (  0.00%)	        0.56 ( 22.24%)	
strlen=3, len=3, align1=16288, align2=0:         0.71	        0.56 ( 21.52%)	        0.56 ( 21.54%)	
strlen=3, len=3, align1=0, align2=16288:         0.72	        0.56 ( 22.23%)	        0.56 ( 22.23%)	
strlen=3, len=3, align1=16288, align2=16336:         0.72	        0.56 ( 22.24%)	        0.56 ( 22.24%)	
strlen=3, len=3, align1=16336, align2=16288:         0.72	        0.56 ( 22.24%)	        0.56 ( 22.24%)	
strlen=3, len=3, align1=16272, align2=0:         0.72	        0.62 ( 14.47%)	        0.56 ( 22.24%)	
strlen=3, len=3, align1=0, align2=16272:         0.72	        0.56 ( 22.23%)	        0.56 ( 22.26%)	
strlen=3, len=3, align1=16272, align2=16328:         0.72	        0.72 (  0.00%)	        0.56 ( 22.21%)	
strlen=3, len=3, align1=16328, align2=16272:         0.72	        0.72 ( -0.02%)	        0.56 ( 22.24%)	
 strlen=4, len=4, align1=0, align2=0:         0.72	        0.56 ( 22.21%)	        0.56 ( 22.24%)	
 strlen=4, len=4, align1=4, align2=0:         0.96	        0.72 ( 25.01%)	        0.67 ( 30.22%)	
 strlen=4, len=4, align1=0, align2=4:         0.84	        0.72 ( 14.14%)	        0.67 ( 20.28%)	
strlen=4, len=4, align1=8192, align2=8191:         0.84	        0.80 (  4.79%)	        1.00 (-19.02%)	
strlen=4, len=4, align1=8191, align2=8192:         1.04	        0.80 ( 23.08%)	        1.00 (  3.89%)	
strlen=4, len=4, align1=16380, align2=0:         0.96	        0.72 ( 24.98%)	        0.67 ( 30.19%)	
strlen=4, len=4, align1=0, align2=16380:         0.80	        0.72 ( 10.02%)	        0.67 ( 16.28%)	
strlen=4, len=4, align1=16368, align2=0:         0.72	        0.56 ( 22.22%)	        0.57 ( 21.53%)	
strlen=4, len=4, align1=0, align2=16368:         0.72	        0.56 ( 22.23%)	        0.56 ( 22.24%)	
strlen=4, len=4, align1=16368, align2=16376:         0.72	        0.72 (  0.02%)	        0.56 ( 22.24%)	
strlen=4, len=4, align1=16376, align2=16368:         0.72	        0.72 (  0.14%)	        0.64 ( 11.65%)	
strlen=4, len=4, align1=16352, align2=0:         0.72	        0.56 ( 22.23%)	        0.56 ( 22.24%)	
strlen=4, len=4, align1=0, align2=16352:         0.72	        0.56 ( 22.06%)	        0.56 ( 22.23%)	
strlen=4, len=4, align1=16352, align2=16368:         0.72	        0.56 ( 22.21%)	        0.56 ( 22.25%)	
strlen=4, len=4, align1=16368, align2=16352:         0.72	        0.56 ( 22.23%)	        0.56 ( 22.24%)	
strlen=4, len=4, align1=16336, align2=0:         0.72	        0.56 ( 22.24%)	        0.56 ( 22.26%)	
strlen=4, len=4, align1=0, align2=16336:         0.72	        0.56 ( 22.24%)	        0.56 ( 22.24%)	
strlen=4, len=4, align1=16336, align2=16360:         0.72	        0.72 ( -0.32%)	        0.56 ( 22.23%)	
strlen=4, len=4, align1=16360, align2=16336:         0.72	        0.72 ( -0.02%)	        0.56 ( 22.23%)	
strlen=4, len=4, align1=16320, align2=0:         0.72	        0.56 ( 22.24%)	        0.56 ( 22.24%)	
strlen=4, len=4, align1=0, align2=16320:         0.72	        0.56 ( 22.23%)	        0.56 ( 22.24%)	
strlen=4, len=4, align1=16320, align2=16352:         0.72	        0.56 ( 22.23%)	        0.56 ( 22.26%)	
strlen=4, len=4, align1=16352, align2=16320:         0.69	        0.56 ( 18.69%)	        0.56 ( 18.70%)	
strlen=4, len=4, align1=16304, align2=0:         0.72	        0.56 ( 22.23%)	        0.56 ( 22.25%)	
strlen=4, len=4, align1=0, align2=16304:         0.72	        0.56 ( 22.23%)	        0.56 ( 22.23%)	
strlen=4, len=4, align1=16304, align2=16344:         0.72	        0.72 (  0.00%)	        0.56 ( 22.24%)	
strlen=4, len=4, align1=16344, align2=16304:         0.72	        0.79 ( -9.01%)	        0.56 ( 22.24%)	
strlen=4, len=4, align1=16288, align2=0:         0.72	        0.56 ( 22.23%)	        0.56 ( 22.24%)	
strlen=4, len=4, align1=0, align2=16288:         0.72	        0.56 ( 22.23%)	        0.56 ( 22.21%)	
strlen=4, len=4, align1=16288, align2=16336:         0.72	        0.56 ( 22.21%)	        0.56 ( 22.23%)	
strlen=4, len=4, align1=16336, align2=16288:         0.72	        0.56 ( 22.23%)	        0.56 ( 22.23%)	
strlen=4, len=4, align1=16272, align2=0:         0.72	        0.56 ( 22.23%)	        0.56 ( 22.25%)	
strlen=4, len=4, align1=0, align2=16272:         0.72	        0.56 ( 22.20%)	        0.56 ( 22.56%)	
strlen=4, len=4, align1=16272, align2=16328:         0.69	        0.72 ( -4.09%)	        0.56 ( 19.37%)	
strlen=4, len=4, align1=16328, align2=16272:         0.72	        0.72 ( -0.03%)	        0.56 ( 22.23%)	
 strlen=5, len=5, align1=0, align2=0:         0.72	        0.56 ( 22.23%)	        0.56 ( 22.24%)	
 strlen=5, len=5, align1=5, align2=0:         1.20	        0.72 ( 40.00%)	        0.99 ( 17.74%)	
 strlen=5, len=5, align1=0, align2=5:         0.84	        0.72 ( 14.33%)	        1.00 (-18.96%)	
strlen=5, len=5, align1=8192, align2=8191:         0.84	        0.80 (  4.76%)	        1.00 (-19.01%)	
strlen=5, len=5, align1=8191, align2=8192:         1.04	        0.80 ( 23.17%)	        1.00 (  3.97%)	
strlen=5, len=5, align1=16379, align2=0:         1.04	        0.72 ( 30.77%)	        0.67 ( 35.60%)	
strlen=5, len=5, align1=0, align2=16379:         0.80	        0.72 (  9.85%)	        0.67 ( 16.28%)	
strlen=5, len=5, align1=16368, align2=0:         0.72	        0.56 ( 22.35%)	        0.56 ( 22.39%)	
strlen=5, len=5, align1=0, align2=16368:         0.72	        0.56 ( 22.21%)	        0.57 ( 20.45%)	
strlen=5, len=5, align1=16368, align2=16376:         0.72	        0.72 ( -0.02%)	        0.56 ( 22.37%)	
strlen=5, len=5, align1=16376, align2=16368:         0.72	        0.72 ( -0.02%)	        0.56 ( 22.25%)	
strlen=5, len=5, align1=16352, align2=0:         0.72	        0.56 ( 22.23%)	        0.56 ( 22.24%)	
strlen=5, len=5, align1=0, align2=16352:         0.72	        0.56 ( 22.21%)	        0.56 ( 22.24%)	
strlen=5, len=5, align1=16352, align2=16368:         0.72	        0.56 ( 22.23%)	        0.56 ( 22.24%)	
strlen=5, len=5, align1=16368, align2=16352:         0.72	        0.56 ( 22.21%)	        0.56 ( 22.23%)	
strlen=5, len=5, align1=16336, align2=0:         0.72	        0.56 ( 22.23%)	        0.56 ( 22.24%)	
strlen=5, len=5, align1=0, align2=16336:         0.72	        0.56 ( 22.23%)	        0.56 ( 22.23%)	
strlen=5, len=5, align1=16336, align2=16360:         0.72	        0.72 ( -0.53%)	        0.56 ( 21.85%)	
strlen=5, len=5, align1=16360, align2=16336:         0.72	        0.72 ( -0.02%)	        0.56 ( 22.23%)	
strlen=5, len=5, align1=16320, align2=0:         0.72	        0.56 ( 22.06%)	        0.56 ( 22.24%)	
strlen=5, len=5, align1=0, align2=16320:         0.72	        0.56 ( 22.21%)	        0.56 ( 22.24%)	
strlen=5, len=5, align1=16320, align2=16352:         0.72	        0.61 ( 15.89%)	        0.56 ( 22.24%)	
strlen=5, len=5, align1=16352, align2=16320:         0.72	        0.56 ( 22.21%)	        0.56 ( 22.23%)	
strlen=5, len=5, align1=16304, align2=0:         0.72	        0.56 ( 22.22%)	        0.56 ( 22.22%)	
strlen=5, len=5, align1=0, align2=16304:         0.72	        0.56 ( 22.23%)	        0.56 ( 22.23%)	
strlen=5, len=5, align1=16304, align2=16344:         0.72	        0.72 (  0.02%)	        0.56 ( 22.26%)	
strlen=5, len=5, align1=16344, align2=16304:         0.72	        0.72 ( -0.03%)	        0.56 ( 22.23%)	
strlen=5, len=5, align1=16288, align2=0:         0.72	        0.56 ( 22.21%)	        0.56 ( 22.26%)	
strlen=5, len=5, align1=0, align2=16288:         0.72	        0.56 ( 22.21%)	        0.56 ( 22.23%)	
strlen=5, len=5, align1=16288, align2=16336:         0.72	        0.56 ( 22.23%)	        0.56 ( 22.24%)	
strlen=5, len=5, align1=16336, align2=16288:         0.72	        0.56 ( 22.24%)	        0.56 ( 22.24%)	
strlen=5, len=5, align1=16272, align2=0:         0.72	        0.56 ( 22.21%)	        0.57 ( 21.43%)	
strlen=5, len=5, align1=0, align2=16272:         0.72	        0.56 ( 22.23%)	        0.56 ( 22.23%)	
strlen=5, len=5, align1=16272, align2=16328:         0.72	        0.72 ( -0.03%)	        0.56 ( 22.21%)	
strlen=5, len=5, align1=16328, align2=16272:         0.72	        0.72 ( -0.03%)	        0.56 ( 22.23%)	
 strlen=6, len=6, align1=0, align2=0:         0.72	        0.56 ( 22.23%)	        0.56 ( 22.24%)	
 strlen=6, len=6, align1=6, align2=0:         1.12	        0.72 ( 35.72%)	        1.00 ( 10.72%)	
 strlen=6, len=6, align1=0, align2=6:         0.85	        0.72 ( 15.19%)	        1.00 (-17.78%)	
strlen=6, len=6, align1=8192, align2=8191:         0.84	        0.80 (  4.73%)	        1.00 (-19.04%)	
strlen=6, len=6, align1=8191, align2=8192:         1.04	        0.80 ( 23.06%)	        0.98 (  5.79%)	
